x-axis,1
second,Volt
-2.232000E-03,+723.618083E-03
-2.231900E-03,+783.919590E-03
-2.231800E-03,+743.718585E-03
-2.231700E-03,+743.718585E-03
-2.231600E-03,+743.718585E-03
-2.231500E-03,+743.718585E-03
-2.231400E-03,+743.718585E-03
-2.231300E-03,+763.819087E-03
-2.231200E-03,+743.718585E-03
-2.231100E-03,+783.919590E-03
-2.231000E-03,+763.819087E-03
-2.230900E-03,+743.718585E-03
-2.230800E-03,+763.819087E-03
-2.230700E-03,+723.618083E-03
-2.230600E-03,+763.819087E-03
-2.230500E-03,+743.718585E-03
-2.230400E-03,+763.819087E-03
-2.230300E-03,+743.718585E-03
-2.230200E-03,+723.618083E-03
-2.230100E-03,+743.718585E-03
-2.230000E-03,+763.819087E-03
-2.229900E-03,+723.618083E-03
-2.229800E-03,+743.718585E-03
-2.229700E-03,+783.919590E-03
-2.229600E-03,+743.718585E-03
-2.229500E-03,+743.718585E-03
-2.229400E-03,+723.618083E-03
-2.229300E-03,+723.618083E-03
-2.229200E-03,+743.718585E-03
-2.229100E-03,+723.618083E-03
-2.229000E-03,+743.718585E-03
-2.228900E-03,+763.819087E-03
-2.228800E-03,+743.718585E-03
-2.228700E-03,+783.919590E-03
-2.228600E-03,+743.718585E-03
-2.228500E-03,+763.819087E-03
-2.228400E-03,+743.718585E-03
-2.228300E-03,+743.718585E-03
-2.228200E-03,+763.819087E-03
-2.228100E-03,+743.718585E-03
-2.228000E-03,+723.618083E-03
-2.227900E-03,+723.618083E-03
-2.227800E-03,+743.718585E-03
-2.227700E-03,+783.919590E-03
-2.227600E-03,+743.718585E-03
-2.227500E-03,+743.718585E-03
-2.227400E-03,+743.718585E-03
-2.227300E-03,+743.718585E-03
-2.227200E-03,-743.718584E-03
-2.227100E-03,-783.919590E-03
-2.227000E-03,-763.819087E-03
-2.226900E-03,-763.819087E-03
-2.226800E-03,-703.517580E-03
-2.226700E-03,-763.819087E-03
-2.226600E-03,-763.819087E-03
-2.226500E-03,-763.819087E-03
-2.226400E-03,-763.819087E-03
-2.226300E-03,-763.819087E-03
-2.226200E-03,-783.919590E-03
-2.226100E-03,-783.919590E-03
-2.226000E-03,-783.919590E-03
-2.225900E-03,-783.919590E-03
-2.225800E-03,-763.819087E-03
-2.225700E-03,-763.819087E-03
-2.225600E-03,-783.919590E-03
-2.225500E-03,-743.718585E-03
-2.225400E-03,-763.819087E-03
-2.225300E-03,-783.919590E-03
-2.225200E-03,-763.819087E-03
-2.225100E-03,-723.618083E-03
-2.225000E-03,-743.718585E-03
-2.224900E-03,-763.819087E-03
-2.224800E-03,-783.919590E-03
-2.224700E-03,-783.919590E-03
-2.224600E-03,-783.919590E-03
-2.224500E-03,-763.819087E-03
-2.224400E-03,-783.919590E-03
